,CODE_SECT_ACTIVITE,CODE_BRANCHE_ACTIVITE,CODE_SSBRANCHE_ACT,NBRE_EMPLOI_ACREER,NBRE_EMPLOI_EXIST,ID_IFP,TAUX_INTERET,AGE1,AGE2,AGE3,ANTP1,ANTP2,ANTP3,CU,CV,CW,DO,DU,ENGA1,ENGA2,ENGA3,ET,EXP1,EXP2,EXP3,FF,FI,GI2,GI3,HA1,HA3,HA4,HA5,HDG,HP,HZ,JCX,KW,LFAS1,LFAS2,LFAS3,LOCALE,LP,LV,MC,MD,MP,MT,MU,NIVED1,NIVED2,NIVED3,NOTE11,NOTE12,NOTE13,NOTE14,PATR1,PATR2,PATR3,QALDE,RGI,DEFAUT,AGE_ENTREPRISE_JOURS,AGE_ENTREPRISE_ANS,DUREE_CONCOURS_MOIS,PERIODICITE_MOIS,FLAG_PERIODICITE_MANQUANTE,NBRE_ECHEANCES,REGION_RC_Béni Mellal-Khénifra,REGION_RC_Casablanca-Settat,REGION_RC_Dakhla-Oued Ed-Dahab,REGION_RC_Drâa-Tafilalet,REGION_RC_Fès-Meknès,REGION_RC_Guelmim-Oued Noun,REGION_RC_L'oriental,REGION_RC_Laâyoune-Sakia El Hamra,REGION_RC_Marrakech-Safi,REGION_RC_Rabat-Salé-Kénitra,REGION_RC_Souss-Massa,REGION_RC_Tanger-Tétouan-Al Hoceima,REGION_TIERS_Béni Mellal-Khénifra,REGION_TIERS_Casablanca-Settat,REGION_TIERS_Dakhla-Oued Ed-Dahab,REGION_TIERS_Drâa-Tafilalet,REGION_TIERS_Fès-Meknès,REGION_TIERS_Guelmim-Oued Noun,REGION_TIERS_L'oriental,REGION_TIERS_Laâyoune-Sakia El Hamra,REGION_TIERS_Marrakech-Safi,REGION_TIERS_Rabat-Salé-Kénitra,REGION_TIERS_Souss-Massa,REGION_TIERS_Tanger-Tétouan-Al Hoceima,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE CASABLANCA,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE FES,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE LAAYOUNE,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE MARRAKECH,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE RABAT,CENTRE_AFFAIRE_CENTRE D’AFFAIRES DE TANGER,CENTRE_AFFAIRE_CENTRE D’AFFAIRES D’OUJDA,VILLE_RC_FREQ,VILLE_TIERS_FREQ
673,123,1,12,14,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6237.0,17.075975359342916,120.0,12.0,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,0.0024125452352231603
674,6042,60,604,2,15,25,1.0,100.0,100.0,0.0,100.0,100.0,0.0,1992991.0,638638.0,1354353.0,97597.5,205705.5,100.0,100.0,0.0,546546.0,100.0,100.0,0.0,40040.0,1940939.0,344344.0,84584.5,963963.0,183683.5,61061.0,-25525.5,327827.5,121121.0,-301801.5,-81581.5,-388388.0,100.0,100.0,0.0,2.0,272272.0,780279.5,1052551.5,110110.0,888387.5,0.0,1940939.0,51.0,51.0,0.0,40.5667,40.5667,0.0,36.2243,50.0,50.0,0.0,2.0,1926.0,1,1638.0,4.484599589322382,60.0,1.0,0,60.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04720496894409938,0.04945717732207479
675,7023,70,702,0,0,1,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8578.0,23.485284052019164,72.0,1.0,0,72.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.07080745341614907,0.054282267792521106
676,5136,51,513,0,14,23,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2168.0,5.935660506502396,96.0,1.0,0,96.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.07080745341614907,0.054282267792521106
677,8511,85,851,0,0,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1124.0,3.077344284736482,60.0,1.0,0,60.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0012422360248447205,0.0012062726176115801
678,4521,45,452,0,59,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3512008.5,2917915.0,594093.5,2868866.0,7424166.75,0.0,0.0,0.0,10408398.0,0.0,0.0,0.0,21271.25,11023762.75,3179.5,3710.25,3064061.0,1109858.75,353603.25,295044.75,427427.0,712712.0,161911.75,-43293.25,103353.25,0.0,0.0,0.0,0.0,1310309.0,14264.25,1324573.25,2492239.75,9350591.25,348598.25,11023762.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6126.5,0,3478.0,9.522245037645447,60.0,1.0,0,60.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.004968944099378882,0.06031363088057901
679,7411,74,741,4,0,2,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1198.0,3.2799452429842573,180.0,1.0,0,180.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
680,5531,55,553,0,0,30,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2891.0,7.915126625598905,144.0,3.0,0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08074534161490683,0.07117008443908324
681,1522,15,152,1,66,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46916619.75,11534773.25,35381846.5,11859597.75,51339538.25,0.0,0.0,0.0,78263185.0,0.0,0.0,0.0,401651.25,114046682.75,56863056.25,48472173.75,64401086.75,16357341.0,10221461.25,9994985.0,41950408.5,6127621.5,8998990.0,-182682.5,8772513.75,0.0,0.0,0.0,0.0,54381827.5,8830571.75,63212399.25,16977460.5,45419123.75,5415159.75,114046682.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129995.5,1,7291.0,19.96167008898015,84.0,1.0,0,84.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.02608695652173913,0.024125452352231604
682,6025,60,602,0,10,23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,678678.0,76076.0,602602.0,0.0,1894893.0,0.0,0.0,0.0,2176174.0,0.0,0.0,0.0,65065.0,2843841.0,3210207.0,4133629.5,3958454.5,465465.0,184184.0,158158.0,2205203.0,219719.5,145645.5,0.0,119619.5,0.0,0.0,0.0,0.0,610610.0,161161.0,771771.0,1686685.0,2072070.0,0.0,2843841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7909.0,0,1637.0,4.48186173853525,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.02111801242236025,0.016887816646562123
683,5534,55,553,3,7,2,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1453.0,3.978097193702943,84.0,1.0,0,84.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
684,8040,80,804,6,0,1,5.75,0.0,0.0,0.0,0.0,0.0,0.0,663162.5,217217.0,445945.5,0.0,49049.0,0.0,0.0,0.0,108608.5,0.0,0.0,0.0,220220.0,774774.0,760259.5,460460.0,2017515.5,1151650.5,498998.5,426926.5,81081.0,612612.0,432932.5,0.0,360860.5,0.0,0.0,0.0,0.0,447447.0,0.0,447447.0,62562.5,327327.0,0.0,774774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.0,0,1863.0,5.100616016427105,84.0,1.0,0,84.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.07080745341614907,0.054282267792521106
685,1320,13,132,0,36,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12295283.0,3814060.25,8481222.75,7437430.0,11712951.25,0.0,0.0,0.0,20393373.0,0.0,0.0,0.0,100600.5,28975196.25,7994147.75,13387.75,19404885.5,3339836.5,1590839.25,1318317.0,11154143.0,1394643.25,1204953.75,-133383.25,635635.0,0.0,0.0,0.0,0.0,14662648.0,0.0,14662648.0,7091084.0,9745485.75,4567062.5,28975196.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36029.5,0,8531.0,23.356605065023956,60.0,1.0,0,60.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.02981366459627329,0.025331724969843185
686,6033,60,603,3,10,23,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1977.0,5.412731006160164,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
687,8021,80,802,24,36,7,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1905.0,5.215605749486653,144.0,1.0,0,144.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0012422360248447205,0.0012062726176115801
688,4529,45,452,1,0,23,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1809307.5,666165.5,1143142.0,838838.0,372872.5,0.0,0.0,0.0,1361360.0,0.0,0.0,0.0,16016.0,2520518.0,3932929.0,0.0,3731728.0,1256755.5,909408.5,903402.5,1826825.0,330830.5,684183.5,-6006.0,678177.5,0.0,0.0,0.0,0.0,1866364.5,115115.0,1981479.5,252252.0,538037.5,1001.0,2520518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7456.0,1,2150.0,5.886379192334018,48.0,1.0,0,48.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.02608695652173913,0.024125452352231604
689,7134,71,713,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12508746.25,8003495.5,4505250.75,945444.5,4838583.75,0.0,0.0,0.0,7703445.75,0.0,0.0,0.0,117117.0,12325813.5,7369098.25,14983.25,15210695.5,4576822.25,2210708.5,2058306.25,3433930.5,2308556.25,686435.75,-10010.0,534033.5,0.0,0.0,0.0,0.0,5469964.5,0.0,5469964.5,2038036.0,5717962.25,1137886.75,12325813.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30391.0,0,5266.0,14.417522245037645,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0012422360248447205,0.0012062726176115801
690,4529,45,452,0,90,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8086828.75,2644391.75,5442437.0,0.0,14333319.0,0.0,0.0,0.0,17796278.5,0.0,0.0,0.0,41791.75,23280507.25,7946028.0,17210.0,31767485.75,3160157.0,2078326.25,1482981.5,23590066.5,996495.5,1317065.75,-352602.25,721721.0,0.0,0.0,0.0,0.0,4020266.25,68818.75,4089085.0,10975714.75,17794777.0,1396645.25,23280507.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49335.5,0,3184.0,8.71731690622861,60.0,1.0,0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.009937888198757764,0.3823884197828709
691,4550,45,455,0,90,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8086828.75,2644391.75,5442437.0,0.0,14333319.0,0.0,0.0,0.0,17796278.5,0.0,0.0,0.0,41791.75,23280507.25,7946028.0,17210.0,31767485.75,3160157.0,2078326.25,1482981.5,23590066.5,996495.5,1317065.75,-352602.25,721721.0,0.0,0.0,0.0,0.0,4020266.25,68818.75,4089085.0,10975714.75,17794777.0,1396645.25,23280507.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49335.5,0,3283.0,8.988364134154688,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.009937888198757764,0.3823884197828709
692,4550,45,455,0,90,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8086828.75,2644391.75,5442437.0,0.0,14333319.0,0.0,0.0,0.0,17796278.5,0.0,0.0,0.0,41791.75,23280507.25,7946028.0,17210.0,31767485.75,3160157.0,2078326.25,1482981.5,23590066.5,996495.5,1317065.75,-352602.25,721721.0,0.0,0.0,0.0,0.0,4020266.25,68818.75,4089085.0,10975714.75,17794777.0,1396645.25,23280507.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49335.5,0,3259.0,8.922655715263518,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.009937888198757764,0.3823884197828709
693,4529,45,452,3,90,24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8086828.75,2644391.75,5442437.0,0.0,14333319.0,0.0,0.0,0.0,17796278.5,0.0,0.0,0.0,41791.75,23280507.25,7946028.0,17210.0,31767485.75,3160157.0,2078326.25,1482981.5,23590066.5,996495.5,1317065.75,-352602.25,721721.0,0.0,0.0,0.0,0.0,4020266.25,68818.75,4089085.0,10975714.75,17794777.0,1396645.25,23280507.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49335.5,1,3452.0,9.451060917180014,60.0,1.0,0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.009937888198757764,0.3823884197828709
694,1743,17,174,0,170,23,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2198.0,6.017796030116359,60.0,1.0,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.07080745341614907,0.054282267792521106
695,5138,51,513,10,25,23,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4269.0,11.68788501026694,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.009937888198757764,0.008443908323281062
696,5142,51,514,0,4,5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4439.0,12.153319644079398,180.0,1.0,0,180.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,
697,1571,15,157,2,27,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6844838.0,5924418.5,920419.5,648147.5,9213204.0,0.0,0.0,0.0,14523008.5,0.0,0.0,0.0,1826324.5,17269752.5,15386871.5,14809.0,18161643.5,7617109.5,4244740.5,2531529.0,8043035.0,3372369.0,4022018.0,-770770.0,2308806.5,0.0,0.0,0.0,0.0,8114606.5,0.0,8114606.5,5780775.0,9155146.0,0.0,17269752.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36287.0,0,8654.0,23.693360711841205,84.0,1.0,0,84.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
698,6053,60,605,0,0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1176122.0,811663.5,364458.5,0.0,9661628.5,0.0,0.0,0.0,24328687.0,0.0,0.0,0.0,205339.5,24898485.0,26244944.0,26441665.25,31246941.0,6515439.25,2106847.5,1465078.5,8475029.25,4153728.0,2007081.75,-142573.25,1365312.75,0.0,0.0,0.0,0.0,19857455.0,0.0,19857455.0,3600304.5,4446436.0,792792.0,24898485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31382.0,0,1247.0,3.4140999315537304,48.0,1.0,0,48.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.016149068322981366,0.015681544028950542
699,4529,45,452,2,89,22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,738738.0,342342.0,396396.0,1248247.0,4372117.75,0.0,0.0,0.0,5996490.5,0.0,0.0,0.0,342842.5,6735729.0,2584.5,3834.75,4810055.25,1475724.25,266766.5,262512.25,2953951.0,1208957.75,266766.5,-2252.25,262512.25,0.0,0.0,0.0,0.0,3547043.5,30030.0,3577073.5,1038037.0,2870868.0,287787.5,6735729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.5,0,7982.0,21.853524982888434,48.0,1.0,0,48.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.002484472049689441,0.0024125452352231603
700,6031,60,603,2,15,24,8.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.0,9509.5,323823.5,0.0,0.0,0.0,0.0,0.0,1147646.5,0.0,0.0,0.0,1501.5,1472971.5,0.0,0.0,3963960.0,138638.5,-499499.0,-535535.0,1838837.0,618618.0,-570069.5,-10510.5,-606105.5,0.0,0.0,0.0,0.0,-444944.5,0.0,-444944.5,472972.5,1789287.5,128628.5,1472971.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7920.0,0,1165.0,3.189596167008898,48.0,1.0,0,48.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.012422360248447204,0.012062726176115802
701,6061,60,606,2,15,24,9.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.0,9509.5,323823.5,0.0,0.0,0.0,0.0,0.0,1147646.5,0.0,0.0,0.0,1501.5,1472971.5,0.0,0.0,3963960.0,138638.5,-499499.0,-535535.0,1838837.0,618618.0,-570069.5,-10510.5,-606105.5,0.0,0.0,0.0,0.0,-444944.5,0.0,-444944.5,472972.5,1789287.5,128628.5,1472971.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7920.0,0,1449.0,3.9671457905544147,60.0,1.0,0,60.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.012422360248447204,0.012062726176115802
702,5154,51,515,4,12,23,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2160658.5,2150648.5,10010.0,113613.5,843843.0,0.0,0.0,0.0,1156655.5,0.0,0.0,0.0,1252751.5,2419417.0,14977462.5,14984970.0,13755742.0,484484.0,219719.5,121621.5,13203690.5,246246.0,219719.5,0.0,121621.5,0.0,0.0,0.0,0.0,2119117.0,0.0,2119117.0,143143.0,300300.0,0.0,2419417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27484.0,0,5976.0,16.361396303901437,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.002484472049689441,0.0024125452352231603
703,5138,51,513,6,4,25,8.0,,,,,,,3187000.0,1530000.0,1657000.0,2997000.0,15030000.0,,,,22901000.0,,,,277000.0,24835000.0,20951000.0,0.0,21827000.0,1385000.0,246000.0,549000.0,18832000.0,879000.0,41000.0,-63000.0,344000.0,,,,,4236000.0,344000.0,4580000.0,10158000.0,20255000.0,0.0,24835000.0,,,,,,,,,,,,,0,8814.0,24.13141683778234,120.0,1.0,0,120.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
704,5154,51,515,2,0,24,5.3,,,,,,,0.0,,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0,9490.0,25.982203969883642,120.0,1.0,0,120.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0037267080745341614,0.0024125452352231603
705,7023,70,702,2,0,4,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2828.0,7.742642026009582,83.0,3.0,0,27.666666666666668,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.07204968944099378,0.05066344993968637
706,1421,14,142,0,0,22,1.0,100.0,100.0,0.0,100.0,1.0,0.0,6468962.5,4005501.5,2463461.0,387387.0,4897893.0,100.0,100.0,0.0,5910905.0,100.0,100.0,0.0,25525.5,8399891.5,6215209.0,6346840.5,5531025.5,2300298.0,424924.5,746245.5,2525523.0,1005004.0,-99599.5,0.0,221721.5,100.0,100.0,0.0,2.0,4557553.0,626125.5,5183678.5,760760.0,2482480.0,733733.0,8399891.5,51.0,51.0,0.0,43.9017,35.6167,0.0,32.9243,100.0,50.0,0.0,2.0,10785.0,0,3095.0,8.473648186173854,48.0,1.0,0,48.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03229813664596273,0.013268998793727383
707,7210,72,721,1,6,9,6.5,,,,,,,104000.0,61000.0,43000.0,466000.0,2072000.0,,,,2783000.0,,,,0.0,2826000.0,2718000.0,2173000.0,3463000.0,416000.0,161000.0,257000.0,2933000.0,255000.0,139000.0,-3000.0,235000.0,,,,,601000.0,0.0,601000.0,847000.0,2198000.0,27000.0,2826000.0,,,,,,,,,,,,,1,4450.0,12.183436002737851,120.0,1.0,0,120.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
708,6033,60,603,5,0,23,1.0,,,,,,,11248000.0,6780000.0,4468000.0,,7418000.0,,,,8372000.0,,,,87000.0,12927000.0,9448000.0,13180000.0,10579000.0,3487000.0,1121000.0,1363000.0,899000.0,2130000.0,52000.0,-12000.0,294000.0,,,,,721000.0,6753000.0,7474000.0,4154000.0,5453000.0,,12927000.0,,,,,,,,,,,,,0,4221.0,11.5564681724846,48.0,1.0,0,48.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
709,5233,52,523,3,4,36,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4013.0,10.986995208761122,83.0,1.0,0,83.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.07204968944099378,0.05066344993968637
710,1542,15,154,0,110,23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7506749.25,73573.5,7433175.75,7881623.75,15250735.5,0.0,0.0,0.0,33066283.25,0.0,0.0,0.0,1584082.5,42083541.5,39006502.75,40642.5,83759175.5,1968716.75,1840338.5,1298547.25,74233659.5,76326.25,1811810.0,-204954.75,1270018.75,0.0,0.0,0.0,0.0,3434431.0,5182177.0,8616608.0,25615089.5,31992460.5,1474473.0,42083541.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169393.0,1,3107.0,8.506502395619439,60.0,1.0,0,60.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.02981366459627329,0.025331724969843185
711,2742,27,274,5,40,24,6.25,0.0,0.0,0.0,0.0,0.0,0.0,2705202.5,1865864.0,839338.5,2473471.0,3931928.0,0.0,0.0,0.0,16312796.5,0.0,0.0,0.0,18018.0,17170153.0,12779266.5,14303289.0,9195186.0,833833.0,318318.0,305805.5,8158650.5,515014.5,117117.0,0.0,104604.5,0.0,0.0,0.0,0.0,2358356.0,0.0,2358356.0,4253749.5,14811797.0,0.0,17170153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18372.0,0,5451.0,14.924024640657084,60.0,1.0,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3242236024844721,0.3823884197828709
712,5141,51,514,2,0,2,6.5,0.0,0.0,0.0,0.0,0.0,0.0,38038.0,6506.5,31531.5,16016.0,793292.5,0.0,0.0,0.0,870369.5,0.0,0.0,0.0,60060.0,961961.0,919919.0,479979.5,1102101.0,343843.5,327327.0,281781.5,755755.0,16016.0,323823.5,0.0,278278.0,0.0,0.0,0.0,0.0,768768.0,0.0,768768.0,0.0,192692.5,500.5,961961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.0,1,1260.0,3.4496919917864477,120.0,1.0,0,120.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.008695652173913044,0.008443908323281062
713,5542,55,554,30,41,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2618115.5,182182.0,2435933.5,330330.0,0.0,0.0,0.0,0.0,571571.0,0.0,0.0,0.0,34534.5,3042039.0,471971.5,0.0,1179178.0,797296.5,105105.0,99099.0,284784.5,689689.0,105105.0,-6006.0,99099.0,0.0,0.0,0.0,0.0,-867867.0,2702199.5,1834332.5,968467.5,1178677.5,29029.0,3042039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.0,0,1483.0,4.060232717316906,36.0,1.0,0,36.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08074534161490683,0.07117008443908324
