,IDENTIFIANT_CREDIT,IDENTIFIANT_TIERS,VILLE_RC,REGION_RC,VILLE_TIERS,REGION_TIERS,DATE_CREATION_ENTREPRISE,CODE_SECT_ACTIVITE,CODE_BRANCHE_ACTIVITE,CODE_SSBRANCHE_ACT,NBRE_EMPLOI_ACREER,NBRE_EMPLOI_EXIST,ID_IFP,TAUX_INTERET,PERIODICITE,DATE_ACCORD,DUREE_CONCOURS,UNITE_DUREE_CONCOURS,DATE_PREMIER_DEBLOCAGE,CENTRE_AFFAIRE,FINALITE_CREDIT,CLASSE_RISQUE,NBRE_JOUR_IMPAYE,MONTANT_DEMANDE_MEJ,AGE1,AGE2,AGE3,ANTP1,ANTP2,ANTP3,CU,CV,CW,DO,DU,ENGA1,ENGA2,ENGA3,ET,EXP1,EXP2,EXP3,FF,FI,GI2,GI3,HA1,HA3,HA4,HA5,HDG,HP,HZ,JCX,KW,LFAS1,LFAS2,LFAS3,LOCALE,LP,LV,MC,MD,MP,MT,MU,NIVED1,NIVED2,NIVED3,NOTE11,NOTE12,NOTE13,NOTE14,PATR1,PATR2,PATR3,QALDE,RGI,DEFAUT
654,3086736,678728,,Autres,MIDELT,Drâa-Tafilalet,01/01/2014,123,1,12,3,0,7,5.5,Annuelle,09/01/2019,5.0,an(s),15/03/2019,CENTRE D’AFFAIRES DE FES,Développement,B,1460.0,,65.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,32.0201,0.0,0.0,42.4875,33.0,0.0,0.0,1.0,0.0,1
655,3086737,678728,,Autres,MIDELT,Drâa-Tafilalet,01/01/2014,123,1,12,3,0,7,5.5,Annuelle,09/01/2019,2.0,an(s),,CENTRE D’AFFAIRES DE FES,Développement,B,,,65.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,32.0201,0.0,0.0,42.4875,33.0,0.0,0.0,1.0,0.0,0
656,3086738,678728,,Autres,MIDELT,Drâa-Tafilalet,01/01/2014,123,1,12,3,0,7,5.5,Annuelle,09/01/2019,5.0,an(s),22/04/2019,CENTRE D’AFFAIRES DE FES,Développement,B,364.0,,65.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,32.0201,0.0,0.0,42.4875,33.0,0.0,0.0,1.0,0.0,1
657,3086739,678728,,Autres,MIDELT,Drâa-Tafilalet,01/01/2014,123,1,12,3,0,7,5.5,Annuelle,09/01/2019,2.0,an(s),,CENTRE D’AFFAIRES DE FES,Développement,B,,,65.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,32.0201,0.0,0.0,42.4875,33.0,0.0,0.0,1.0,0.0,0
658,3086740,678728,,Autres,MIDELT,Drâa-Tafilalet,01/01/2014,123,1,12,3,0,7,5.5,Annuelle,09/01/2019,5.0,an(s),26/03/2019,CENTRE D’AFFAIRES DE FES,Développement,B,364.0,,65.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,32.0201,0.0,0.0,42.4875,33.0,0.0,0.0,1.0,0.0,1
659,3086715,678888,SALE,Rabat-Salé-Kénitra,SALE,Rabat-Salé-Kénitra,15/12/2014,2121,21,212,10,6,36,8.5,Mensuelle,26/12/2018,144.0,mois,13/11/2019,CENTRE D’AFFAIRES DE RABAT,Développement,C,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
660,3087539,679607,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,14/01/2004,5166,51,516,15,0,9,6.5,Mensuelle,08/01/2019,10.0,an(s),28/02/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
661,3095511,679665,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,07/02/2005,5131,51,513,6,18,24,1.0,Mensuelle,27/02/2019,120.0,mois,02/04/2019,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,2600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
662,3087764,679734,FES,Fès-Meknès,FES,Fès-Meknès,11/07/2005,3613,36,361,0,40,23,1.0,Mensuelle,02/01/2019,48.0,mois,05/09/2019,CENTRE D’AFFAIRES DE FES,Développement,B,1637.0,,0.0,0.0,0.0,0.0,0.0,0.0,1571069.5,855855.0,715214.5,4384129.75,2223971.75,0.0,0.0,0.0,7471714.25,0.0,0.0,0.0,52802.75,8239731.5,5775487.5,12855.25,13953439.5,1527025.5,549298.75,250750.5,10567306.75,936936.0,468968.5,-139389.25,156906.75,0.0,0.0,0.0,0.0,552802.25,36786.75,589589.0,4963959.0,6386630.25,1263512.25,8239731.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25957.0,1
663,3087916,679927,SIDI BENNOUR,Casablanca-Settat,SIDI BENNOUR,Casablanca-Settat,02/10/2001,5020,50,502,3,0,2,5.5,Mensuelle,07/01/2019,10.0,an(s),,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
664,3090290,680083,TIZNIT,Souss-Massa,TIZNIT,Souss-Massa,10/10/1986,1564,15,156,61,120,1,4.82,Mensuelle,24/09/2019,7.0,an(s),,CENTRE D’AFFAIRES D'AGADIR,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,39182997.268415,7516141.888255,31666855.38016,5715710.0,35900865.0,0.0,0.0,0.0,55246691.5,0.0,0.0,0.0,171671.5,87085218.38015999,38767.0,38978.0,77473896.5,4752748.0,3454951.5,1002001.0,69947878.0,1158157.0,3065562.5,-2066064.0,612612.0,0.0,0.0,0.0,0.0,17468451.0,7507500.0,24975951.0,36951915.0,46439393.0,15669654.0,87084998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154735.0,0
665,3090300,680083,TIZNIT,Souss-Massa,TIZNIT,Souss-Massa,10/10/1986,1564,15,156,61,120,1,4.82,Mensuelle,31/01/2019,7.0,an(s),,CENTRE D’AFFAIRES D'AGADIR,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,39182997.268415,7516141.888255,31666855.38016,5715710.0,35900865.0,0.0,0.0,0.0,55246691.5,0.0,0.0,0.0,171671.5,87085218.38015999,38767.0,38978.0,77473896.5,4752748.0,3454951.5,1002001.0,69947878.0,1158157.0,3065562.5,-2066064.0,612612.0,0.0,0.0,0.0,0.0,17468451.0,7507500.0,24975951.0,36951915.0,46439393.0,15669654.0,87084998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154735.0,0
666,3088292,680233,MIDELT,Drâa-Tafilalet,MIDELT,Drâa-Tafilalet,14/10/2014,5170,51,517,0,0,1,8.5,Mensuelle,18/01/2019,5.0,an(s),31/10/2019,CENTRE D’AFFAIRES DE FES,Développement,A,855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
667,3088555,680474,OUARZAZATE,Drâa-Tafilalet,OUARZAZATE,Drâa-Tafilalet,01/11/1994,8511,85,851,11,40,23,1.0,Mensuelle,09/01/2019,48.0,mois,25/02/2019,CENTRE D’AFFAIRES D'AGADIR,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
668,3088988,680707,AGADIR,Souss-Massa,INZEGANE,Souss-Massa,13/01/2014,1521,15,152,12,4,4,6.0,Mensuelle,17/01/2019,72.0,mois,,CENTRE D’AFFAIRES D'AGADIR,Développement,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
669,3088971,680997,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,17/06/2008,5166,51,516,1,30,1,5.0,Mensuelle,15/01/2019,7.0,an(s),30/04/2019,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
670,3089311,681356,MEKNES,Fès-Meknès,MEKNES,Fès-Meknès,06/03/1943,1725,17,172,0,471,22,0.5,Mensuelle,17/01/2019,48.0,mois,15/05/2019,CENTRE D’AFFAIRES DE FES,Développement,B,7667.0,,0.0,0.0,0.0,0.0,0.0,0.0,198936988.25,124662538.0,74274450.25,79603023.5,84977642.75,0.0,0.0,0.0,186364678.5,0.0,0.0,0.0,662912.25,261302041.0,112425813.5,107084477.5,104513158.75,25920895.0,5805549.75,7266259.0,67377810.5,19603834.25,142392.25,-3934680.75,1603101.5,0.0,0.0,0.0,0.0,115229614.5,8580071.5,123809686.0,50572021.5,75935860.0,61556495.0,261302041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204158.0,1
671,3089335,681387,OUJDA,L'oriental,OUJDA,L'oriental,04/11/2014,4521,45,452,5,0,33,8.2,Trimestrielle,16/01/2019,120.0,mois,,CENTRE D’AFFAIRES D’OUJDA,Développement,C,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
672,3118039,681702,INZEGANE,Souss-Massa,CASABLANCA,Casablanca-Settat,04/08/2014,6062,60,606,2,14,23,1.0,Mensuelle,02/08/2019,48.0,mois,25/01/2020,CENTRE D’AFFAIRES D'AGADIR,Développement,C,,,100.0,0.0,0.0,100.0,0.0,0.0,2998245.25,1893641.75,1104603.5,0.0,935184.25,100.0,0.0,0.0,1515013.5,100.0,0.0,0.0,17267.25,2636884.25,1245400.75,2172.25,3233230.0,990739.75,762011.25,714964.25,1668416.75,206956.75,162412.25,-38788.75,115365.25,30.0,0.0,0.0,2.0,1351600.25,622371.75,1973972.0,530029.5,641641.0,21271.25,2636884.25,51.0,0.0,0.0,35.79405,0.0,0.0,40.5553,50.5,0.0,0.0,1.0,6460.0,0
673,3091108,683248,,Autres,AZROU,Fès-Meknès,01/01/2002,123,1,12,14,0,7,7.0,Annuelle,29/01/2019,10.0,an(s),19/02/2019,CENTRE D’AFFAIRES DE FES,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
674,3110566,683432,AGADIR,Souss-Massa,AGADIR,Souss-Massa,19/12/2014,6042,60,604,2,15,25,1.0,Mensuelle,14/06/2019,60.0,mois,30/12/2019,CENTRE D’AFFAIRES D'AGADIR,Développement,D,1279.0,,100.0,100.0,0.0,100.0,100.0,0.0,1992991.0,638638.0,1354353.0,97597.5,205705.5,100.0,100.0,0.0,546546.0,100.0,100.0,0.0,40040.0,1940939.0,344344.0,84584.5,963963.0,183683.5,61061.0,-25525.5,327827.5,121121.0,-301801.5,-81581.5,-388388.0,100.0,100.0,0.0,2.0,272272.0,780279.5,1052551.5,110110.0,888387.5,0.0,1940939.0,51.0,51.0,0.0,40.5667,40.5667,0.0,36.2243,50.0,50.0,0.0,2.0,1926.0,1
675,3091786,684026,TANGER,Tanger-Tétouan-Al Hoceima,TANGER,Tanger-Tétouan-Al Hoceima,08/08/1995,7023,70,702,0,0,1,6.5,Mensuelle,01/02/2019,6.0,an(s),11/04/2019,CENTRE D’AFFAIRES DE TANGER,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
676,3091800,684049,TANGER,Tanger-Tétouan-Al Hoceima,TANGER,Tanger-Tétouan-Al Hoceima,27/02/2013,5136,51,513,0,14,23,6.5,Mensuelle,04/02/2019,96.0,mois,,CENTRE D’AFFAIRES DE TANGER,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
677,3091885,684136,BENI MELLAL,Béni Mellal-Khénifra,BENI MELLAL,Béni Mellal-Khénifra,07/03/2016,8511,85,851,0,0,24,1.0,Mensuelle,05/04/2019,60.0,mois,04/06/2019,CENTRE D’AFFAIRES DE MARRAKECH,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
678,3092000,684258,SEFROU,Fès-Meknès,FES,Fès-Meknès,28/07/2009,4521,45,452,0,59,22,1.0,Mensuelle,04/02/2019,60.0,mois,,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,3512008.5,2917915.0,594093.5,2868866.0,7424166.75,0.0,0.0,0.0,10408398.0,0.0,0.0,0.0,21271.25,11023762.75,3179.5,3710.25,3064061.0,1109858.75,353603.25,295044.75,427427.0,712712.0,161911.75,-43293.25,103353.25,0.0,0.0,0.0,0.0,1310309.0,14264.25,1324573.25,2492239.75,9350591.25,348598.25,11023762.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6126.5,0
679,3092651,684395,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,28/10/2015,7411,74,741,4,0,2,6.25,Mensuelle,07/02/2019,180.0,mois,30/04/2021,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
680,3092254,684535,MARRAKECH,Marrakech-Safi,MARRAKECH,Marrakech-Safi,14/03/2011,5531,55,553,0,0,30,6.25,Trimestrielle,11/02/2019,12.0,an(s),,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
681,3092454,684629,LAAYOUNE,Laâyoune-Sakia El Hamra,LAAYOUNE,Laâyoune-Sakia El Hamra,04/03/1999,1522,15,152,1,66,1,5.0,Mensuelle,18/02/2019,7.0,an(s),17/01/2019,CENTRE D’AFFAIRES DE LAAYOUNE,Développement,B,6312.0,,0.0,0.0,0.0,0.0,0.0,0.0,46916619.75,11534773.25,35381846.5,11859597.75,51339538.25,0.0,0.0,0.0,78263185.0,0.0,0.0,0.0,401651.25,114046682.75,56863056.25,48472173.75,64401086.75,16357341.0,10221461.25,9994985.0,41950408.5,6127621.5,8998990.0,-182682.5,8772513.75,0.0,0.0,0.0,0.0,54381827.5,8830571.75,63212399.25,16977460.5,45419123.75,5415159.75,114046682.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129995.5,1
682,3130675,685426,KENITRA,Rabat-Salé-Kénitra,KENITRA,Rabat-Salé-Kénitra,03/06/2015,6025,60,602,0,10,23,7.0,Mensuelle,26/11/2019,4.0,an(s),25/08/2018,CENTRE D’AFFAIRES DE RABAT,Développement,D,,,0.0,0.0,0.0,0.0,0.0,0.0,678678.0,76076.0,602602.0,0.0,1894893.0,0.0,0.0,0.0,2176174.0,0.0,0.0,0.0,65065.0,2843841.0,3210207.0,4133629.5,3958454.5,465465.0,184184.0,158158.0,2205203.0,219719.5,145645.5,0.0,119619.5,0.0,0.0,0.0,0.0,610610.0,161161.0,771771.0,1686685.0,2072070.0,0.0,2843841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7909.0,0
683,3093613,685885,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,23/02/2015,5534,55,553,3,7,2,6.25,Mensuelle,15/02/2019,84.0,mois,16/06/2020,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
684,3093949,685910,TANGER,Tanger-Tétouan-Al Hoceima,TANGER,Tanger-Tétouan-Al Hoceima,20/01/2014,8040,80,804,6,0,1,5.75,Mensuelle,26/02/2019,7.0,an(s),31/12/2019,CENTRE D’AFFAIRES DE TANGER,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,663162.5,217217.0,445945.5,0.0,49049.0,0.0,0.0,0.0,108608.5,0.0,0.0,0.0,220220.0,774774.0,760259.5,460460.0,2017515.5,1151650.5,498998.5,426926.5,81081.0,612612.0,432932.5,0.0,360860.5,0.0,0.0,0.0,0.0,447447.0,0.0,447447.0,62562.5,327327.0,0.0,774774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.0,0
685,3129418,686500,MEKNES,Fès-Meknès,MEKNES,Fès-Meknès,05/07/1996,1320,13,132,0,36,22,1.0,Mensuelle,13/11/2019,60.0,mois,,CENTRE D’AFFAIRES DE FES,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,12295283.0,3814060.25,8481222.75,7437430.0,11712951.25,0.0,0.0,0.0,20393373.0,0.0,0.0,0.0,100600.5,28975196.25,7994147.75,13387.75,19404885.5,3339836.5,1590839.25,1318317.0,11154143.0,1394643.25,1204953.75,-133383.25,635635.0,0.0,0.0,0.0,0.0,14662648.0,0.0,14662648.0,7091084.0,9745485.75,4567062.5,28975196.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36029.5,0
686,3094724,687173,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,23/09/2013,6033,60,603,3,10,23,5.0,Mensuelle,21/02/2019,48.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
687,3096867,687446,AZILAL,Béni Mellal-Khénifra,AZILAL,Béni Mellal-Khénifra,01/01/2014,8021,80,802,24,36,7,8.0,Mensuelle,21/03/2019,12.0,an(s),10/07/2019,CENTRE D’AFFAIRES DE MARRAKECH,Développement,,3467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688,3128091,687595,LAAYOUNE,Laâyoune-Sakia El Hamra,LAAYOUNE,Laâyoune-Sakia El Hamra,10/12/2013,4529,45,452,1,0,23,9.0,Mensuelle,30/10/2019,48.0,mois,05/12/2019,CENTRE D’AFFAIRES DE LAAYOUNE,Développement,C,935.0,,0.0,0.0,0.0,0.0,0.0,0.0,1809307.5,666165.5,1143142.0,838838.0,372872.5,0.0,0.0,0.0,1361360.0,0.0,0.0,0.0,16016.0,2520518.0,3932929.0,0.0,3731728.0,1256755.5,909408.5,903402.5,1826825.0,330830.5,684183.5,-6006.0,678177.5,0.0,0.0,0.0,0.0,1866364.5,115115.0,1981479.5,252252.0,538037.5,1001.0,2520518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7456.0,1
689,3095683,688168,KHEMISSET,Rabat-Salé-Kénitra,KHEMISSET,Rabat-Salé-Kénitra,27/09/2004,7134,71,713,0,0,22,0.0,Mensuelle,27/02/2019,48.0,mois,28/03/2019,CENTRE D’AFFAIRES DE FES,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,12508746.25,8003495.5,4505250.75,945444.5,4838583.75,0.0,0.0,0.0,7703445.75,0.0,0.0,0.0,117117.0,12325813.5,7369098.25,14983.25,15210695.5,4576822.25,2210708.5,2058306.25,3433930.5,2308556.25,686435.75,-10010.0,534033.5,0.0,0.0,0.0,0.0,5469964.5,0.0,5469964.5,2038036.0,5717962.25,1137886.75,12325813.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30391.0,0
690,3096470,689041,SAFI,Marrakech-Safi,CASABLANCA,Casablanca-Settat,17/06/2010,4529,45,452,0,90,24,1.0,Mensuelle,06/03/2019,60.0,mois,31/08/2018,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,8086828.75,2644391.75,5442437.0,0.0,14333319.0,0.0,0.0,0.0,17796278.5,0.0,0.0,0.0,41791.75,23280507.25,7946028.0,17210.0,31767485.75,3160157.0,2078326.25,1482981.5,23590066.5,996495.5,1317065.75,-352602.25,721721.0,0.0,0.0,0.0,0.0,4020266.25,68818.75,4089085.0,10975714.75,17794777.0,1396645.25,23280507.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49335.5,0
691,3104410,689041,SAFI,Marrakech-Safi,CASABLANCA,Casablanca-Settat,17/06/2010,4550,45,455,0,90,24,1.0,Mensuelle,13/06/2019,48.0,mois,,CENTRE D’AFFAIRES DE MARRAKECH,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,8086828.75,2644391.75,5442437.0,0.0,14333319.0,0.0,0.0,0.0,17796278.5,0.0,0.0,0.0,41791.75,23280507.25,7946028.0,17210.0,31767485.75,3160157.0,2078326.25,1482981.5,23590066.5,996495.5,1317065.75,-352602.25,721721.0,0.0,0.0,0.0,0.0,4020266.25,68818.75,4089085.0,10975714.75,17794777.0,1396645.25,23280507.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49335.5,0
692,3104412,689041,SAFI,Marrakech-Safi,CASABLANCA,Casablanca-Settat,17/06/2010,4550,45,455,0,90,23,1.0,Mensuelle,20/05/2019,48.0,mois,,CENTRE D’AFFAIRES DE MARRAKECH,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,8086828.75,2644391.75,5442437.0,0.0,14333319.0,0.0,0.0,0.0,17796278.5,0.0,0.0,0.0,41791.75,23280507.25,7946028.0,17210.0,31767485.75,3160157.0,2078326.25,1482981.5,23590066.5,996495.5,1317065.75,-352602.25,721721.0,0.0,0.0,0.0,0.0,4020266.25,68818.75,4089085.0,10975714.75,17794777.0,1396645.25,23280507.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49335.5,0
693,3131768,689041,SAFI,Marrakech-Safi,CASABLANCA,Casablanca-Settat,17/06/2010,4529,45,452,3,90,24,7.0,Mensuelle,29/11/2019,60.0,mois,31/12/2019,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,128.0,,0.0,0.0,0.0,0.0,0.0,0.0,8086828.75,2644391.75,5442437.0,0.0,14333319.0,0.0,0.0,0.0,17796278.5,0.0,0.0,0.0,41791.75,23280507.25,7946028.0,17210.0,31767485.75,3160157.0,2078326.25,1482981.5,23590066.5,996495.5,1317065.75,-352602.25,721721.0,0.0,0.0,0.0,0.0,4020266.25,68818.75,4089085.0,10975714.75,17794777.0,1396645.25,23280507.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49335.5,1
694,3097287,689820,TANGER,Tanger-Tétouan-Al Hoceima,TANGER,Tanger-Tétouan-Al Hoceima,05/03/2013,1743,17,174,0,170,23,6.0,Mensuelle,12/03/2019,60.0,mois,25/01/2019,CENTRE D’AFFAIRES DE TANGER,Développement,A,2267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
695,3097407,689861,TIZNIT,Souss-Massa,TIZNIT,Souss-Massa,04/07/2007,5138,51,513,10,25,23,1.0,Mensuelle,12/03/2019,48.0,mois,25/09/2018,CENTRE D’AFFAIRES D'AGADIR,Développement,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
696,3097832,690379,,Autres,,Autres,17/01/2007,5142,51,514,0,4,5,7.0,Mensuelle,14/03/2019,180.0,mois,,CENTRE D’AFFAIRES DE TANGER,Développement,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
697,3097846,690582,CASABLANCA,Casablanca-Settat,CASABLANCA,Casablanca-Settat,04/07/1995,1571,15,157,2,27,20,1.0,Mensuelle,14/03/2019,84.0,mois,,CENTRE D’AFFAIRES DE CASABLANCA,Développement,B,,,0.0,0.0,0.0,0.0,0.0,0.0,6844838.0,5924418.5,920419.5,648147.5,9213204.0,0.0,0.0,0.0,14523008.5,0.0,0.0,0.0,1826324.5,17269752.5,15386871.5,14809.0,18161643.5,7617109.5,4244740.5,2531529.0,8043035.0,3372369.0,4022018.0,-770770.0,2308806.5,0.0,0.0,0.0,0.0,8114606.5,0.0,8114606.5,5780775.0,9155146.0,0.0,17269752.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36287.0,0
698,3100497,691041,OUARZAZATE,Drâa-Tafilalet,OUARZAZATE,Drâa-Tafilalet,02/11/2015,6053,60,605,0,0,22,1.0,Mensuelle,02/04/2019,48.0,mois,,CENTRE D’AFFAIRES D'AGADIR,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,1176122.0,811663.5,364458.5,0.0,9661628.5,0.0,0.0,0.0,24328687.0,0.0,0.0,0.0,205339.5,24898485.0,26244944.0,26441665.25,31246941.0,6515439.25,2106847.5,1465078.5,8475029.25,4153728.0,2007081.75,-142573.25,1365312.75,0.0,0.0,0.0,0.0,19857455.0,0.0,19857455.0,3600304.5,4446436.0,792792.0,24898485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31382.0,0
699,3132261,691884,KHOURIBGA,Béni Mellal-Khénifra,KHOURIBGA,Béni Mellal-Khénifra,26/01/1998,4529,45,452,2,89,22,7.0,Mensuelle,04/12/2019,48.0,mois,,CENTRE D’AFFAIRES DE MARRAKECH,Développement,C,,,0.0,0.0,0.0,0.0,0.0,0.0,738738.0,342342.0,396396.0,1248247.0,4372117.75,0.0,0.0,0.0,5996490.5,0.0,0.0,0.0,342842.5,6735729.0,2584.5,3834.75,4810055.25,1475724.25,266766.5,262512.25,2953951.0,1208957.75,266766.5,-2252.25,262512.25,0.0,0.0,0.0,0.0,3547043.5,30030.0,3577073.5,1038037.0,2870868.0,287787.5,6735729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8112.5,0
